hierarchy,store_id,year,week_num,proj_revenue,proj_units
Ex Department 2,246,2019,36,442.27278340822556,185.5623822627488
Ex Department 2,246,2019,37,656.2594395937415,274.3829939660034
Ex Department 2,246,2019,38,503.54287943928847,217.27176088392662
Ex Department 2,246,2019,39,702.3416646704059,277.21344700872714
Ex Department 2,246,2019,40,470.58999622603665,207.22362234379793
Ex Department 2,246,2019,41,460.74985677555463,191.35428159485394
Ex Department 2,246,2019,42,524.8817033894591,202.43994771515608
Ex Department 2,246,2019,43,566.4200350228153,203.5482947435013
Ex Department 2,246,2019,44,402.0237455610336,166.76637660539313
Ex Department 2,246,2019,45,342.16030206551653,140.96739591661543
Ex Department 2,246,2019,46,347.2071548565452,151.90910121744645
Ex Department 2,246,2019,47,588.7132421715128,200.780058558569
Ex Department 2,246,2019,48,454.02929533083613,175.82333888076025
Ex Department 2,246,2019,49,453.21389570066276,176.68649708877416
Ex Department 2,246,2019,50,510.3681578691451,184.70141277038758
Ex Department 2,246,2019,51,523.1391115152238,192.6686037774404
Ex Department 2,246,2019,52,508.26623013123776,171.64488535327254
Ex Department 2,247,2019,1,439.60999999999996,147.0
Ex Department 2,247,2019,2,347.36,122.0
Ex Department 2,247,2019,3,455.5,152.0
Ex Department 2,247,2019,4,557.9499999999999,183.0
Ex Department 2,247,2019,5,432.53,135.0
Ex Department 2,247,2019,6,469.2699999999999,151.0
Ex Department 2,247,2019,7,472.85,165.0
Ex Department 2,247,2019,8,435.80999999999995,151.0
Ex Department 2,247,2019,9,472.88,138.0
Ex Department 2,247,2019,10,498.08799999999997,151.05
Ex Department 2,247,2019,11,603.4618999999999,206.3525
Ex Department 2,247,2019,12,502.1214949999999,182.520125
Ex Department 2,247,2019,13,406.54806974999997,139.39613125
Ex Department 2,247,2019,14,459.0814732374999,166.0659378125
Ex Department 2,247,2019,15,344.27104689937505,130.169234703125
Ex Department 2,247,2019,16,416.8075992443437,152.32769643828127
Ex Department 2,247,2019,17,491.28347920656086,159.64408126019532
Ex Department 2,247,2019,18,662.2111531668888,234.17628532320506
Ex Department 2,247,2019,19,519.8072108252334,202.83509958936534
Ex Department 2,247,2019,20,569.783071366495,197.0268545688336
Ex Department 2,247,2019,21,574.0287249348198,206.8281972972753
Ex Department 2,247,2019,22,560.4176611815608,205.61960716213906
Ex Department 2,247,2019,23,764.486044240639,280.300587520246
Ex Department 2,247,2019,24,629.6608464526707,200.2656168962583
Ex Department 2,247,2019,25,555.6273887753043,192.47889774107122
Ex Department 2,247,2019,26,611.5097582140695,200.70284262812478
Ex Department 2,247,2019,27,636.9622461247731,218.43798475953102
Ex Department 2,247,2019,28,578.8548584310116,201.70988399750757
Ex Department 2,247,2019,29,626.9381013525623,209.14537819738294
Ex Department 2,247,2019,30,638.8305064201903,221.9526471072521
Ex Department 2,247,2019,31,622.3536317411999,217.9977794626147
Ex Department 2,247,2019,32,608.5237183282599,209.93004343574543
Ex Department 2,247,2019,33,537.2258294946728,183.8005393575327
Ex Department 2,247,2019,34,542.6912174819065,200.67075976290934
Ex Department 2,247,2019,35,703.3437046941268,242.5010008604298
Ex Department 2,247,2019,36,694.4418375838645,244.41758916829505
Ex Department 2,247,2019,37,580.5290495008405,200.32208380479574
Ex Department 2,247,2019,38,605.5303280155545,205.25598393202574
Ex Department 2,247,2019,39,515.4277867579877,169.1599688624668
Ex Department 2,247,2019,40,500.77881555462545,173.07621232612186
Ex Department 2,247,2019,41,553.008102764032,169.02868021398626
Ex Department 2,247,2019,42,485.6330716554926,159.13870435982182
Ex Department 2,247,2019,43,536.5408421791892,174.21465921970596
Ex Department 2,247,2019,44,555.6795820761167,188.21036280467897
Ex Department 2,247,2019,45,510.0825188572891,182.2076001001
Ex Department 2,247,2019,46,601.5292753613883,198.29403521805142
Ex Department 2,247,2019,47,513.0477512187542,167.32359484754775
Ex Department 2,247,2019,48,547.2055264734532,183.3178753519486
Ex Department 2,247,2019,49,494.5255598755753,174.34827491967064
Ex Department 2,247,2019,50,448.851932801726,161.40841975578505
Ex Department 2,247,2019,51,545.0960041208027,182.3812083882117
Ex Department 2,247,2019,52,693.4916227397828,206.35037983449152
Ex Department 2,248,2019,1,752.4799999999999,214.0
Ex Department 2,248,2019,2,789.45,235.0
Ex Department 2,248,2019,3,834.36,234.0
Ex Department 2,248,2019,4,996.69,282.0
Ex Department 2,248,2019,5,891.45,283.0
Ex Department 2,248,2019,6,726.77,231.0
Ex Department 2,248,2019,7,730.7600000000001,229.0
Ex Department 2,248,2019,8,762.0600000000001,250.0
Ex Department 2,248,2019,9,809.5,254.0
Ex Department 2,248,2019,10,781.386,230.45
Ex Department 2,248,2019,11,698.3743000000001,211.3725
Ex Department 2,248,2019,12,729.7875150000001,231.891125
Ex Department 2,248,2019,13,881.27689075,292.93568125
Ex Department 2,248,2019,14,775.5797352875001,276.2324653125
Ex Department 2,248,2019,15,847.362222051875,275.944088578125
Ex Department 2,248,2019,16,995.6393331544687,311.1912930070313
Ex Department 2,248,2019,17,1131.8707998121924,380.7508576573828
Ex Department 2,248,2019,18,1117.7153398028017,360.43840054025196
Ex Department 2,248,2019,19,990.3741067929418,330.41032056726453
Ex Department 2,248,2019,20,1073.603812132589,346.4308365956278
Ex Department 2,248,2019,21,1050.1845027392183,345.20237842540917
Ex Department 2,248,2019,22,1021.8977278761794,342.46249734667964
Ex Department 2,248,2019,23,1071.6656142699883,345.1856222140136
Ex Department 2,248,2019,24,1011.7648949834878,337.6449033247143
Ex Department 2,248,2019,25,1096.7526397326621,374.02714849095
Ex Department 2,248,2019,26,1144.5382717192952,368.3285059154975
Ex Department 2,248,2019,27,1273.70368530526,406.09493121127235
Ex Department 2,248,2019,28,1200.598869570523,412.949677771836
Ex Department 2,248,2019,29,1109.0103130490493,401.4471616604278
Ex Department 2,248,2019,30,1175.7973287015016,398.1695197434492
Ex Department 2,248,2019,31,1260.8648951365767,386.30549573062166
Ex Department 2,248,2019,32,1197.8979248934054,363.40214551715275
Ex Department 2,248,2019,33,1160.908945388076,394.57769654301035
Ex Department 2,248,2019,34,1208.9010481199796,367.7097973076609
Ex Department 2,248,2019,35,1111.3831137616037,339.9336639074189
Ex Department 2,248,2019,36,933.60415834709,299.08314267388363
Ex Department 2,248,2019,37,975.7228996067211,310.2277351572262
Ex Department 2,248,2019,38,1144.3465045964474,348.3015790322184
Ex Department 2,248,2019,39,947.9580628361298,315.2447379568167
Ex Department 2,248,2019,40,915.6507606382892,278.13645882629436
Ex Department 2,248,2019,41,890.2851080635741,272.1717399378277
Ex Department 2,248,2019,42,824.8386383297919,251.2202080134486
Ex Department 2,248,2019,43,905.3786838524727,275.15809354678703
Ex Department 2,248,2019,44,785.5618373315968,243.0067171134257
Ex Department 2,248,2019,45,917.9421844490023,288.92480780286127
Ex Department 2,248,2019,46,851.4511616848193,235.91969076845686
Ex Department 2,248,2019,47,810.6818061830954,220.9992500111048
Ex Department 2,248,2019,48,626.6867122269872,181.04446595109644
Ex Department 2,248,2019,49,600.0646043598105,195.99920536005945
Ex Department 2,248,2019,50,704.1503189253485,234.92680754504104
Ex Department 2,248,2019,51,846.0934684365408,278.96467193512063
Ex Department 2,248,2019,52,938.943897101539,291.9976307453456
Ex Department 2,249,2019,1,305.96999999999997,127.0
Ex Department 2,249,2019,2,220.88000000000005,118.0
Ex Department 2,249,2019,3,286.63,154.0
Ex Department 2,249,2019,4,163.17000000000002,84.0
Ex Department 2,249,2019,5,231.48,130.0
Ex Department 2,249,2019,6,226.01,121.0
Ex Department 2,249,2019,7,81.29,39.0
Ex Department 2,249,2019,8,119.09,50.0
Ex Department 2,249,2019,9,206.78,103.0
Ex Department 2,249,2019,10,343.9015,157.8
Ex Department 2,249,2019,11,373.89657500000004,166.94
Ex Department 2,249,2019,12,411.99640374999996,209.687
Ex Department 2,249,2019,13,444.21322393749995,203.22135
Ex Department 2,249,2019,14,299.704385134375,135.9824175
Ex Department 2,249,2019,15,279.2656043910937,115.33153837500001
Ex Department 2,249,2019,16,346.4298846106484,175.79811529375002
Ex Department 2,249,2019,17,332.8088788411809,148.9880210584375
Ex Department 2,249,2019,18,311.98432278324,146.78742211135938
Ex Department 2,249,2019,19,304.73003892240183,152.37679321692735
Ex Department 2,249,2019,20,386.517040868522,162.0956328777737
Ex Department 2,249,2019,21,571.9078929119481,246.1004145216624
Ex Department 2,249,2019,22,481.1912875575454,221.40543524774552
Ex Department 2,249,2019,23,338.0338519354228,143.5757070101328
Ex Department 2,249,2019,24,378.01754453219394,169.50449236063943
Ex Department 2,249,2019,25,437.3564217588036,187.02971697867142
Ex Department 2,249,2019,26,566.0827428467437,243.43120282760498
Ex Department 2,249,2019,27,578.9418799890809,245.30276296898523
Ex Department 2,249,2019,28,367.18897398853494,164.56790111743447
Ex Department 2,249,2019,29,451.77042268796174,212.2462961733062
Ex Department 2,249,2019,30,450.9924438223598,191.3586109819715
Ex Department 2,249,2019,31,475.94399101347784,218.0365415310701
Ex Department 2,249,2019,32,355.7488618141518,149.7413686076236
Ex Department 2,249,2019,33,369.51198471735927,159.4440870380048
Ex Department 2,249,2019,34,370.1904227563523,157.255223889905
Ex Department 2,249,2019,35,423.8772246374511,188.06886420940026
Ex Department 2,249,2019,36,344.60530564976904,151.8557305011203
Ex Department 2,249,2019,37,367.6885767017251,153.6086112614888
Ex Department 2,249,2019,38,374.63756159475224,157.38964077164135
Ex Department 2,249,2019,39,306.92022353532786,136.21975170465547
Ex Department 2,249,2019,40,324.58073276597423,133.11189962904186
Ex Department 2,249,2019,41,291.35191736084676,115.11271296660527
Ex Department 2,249,2019,42,303.0201185832917,135.1133278888524
Ex Department 2,249,2019,43,230.958060134579,100.09872252090776
Ex Department 2,249,2019,44,249.80377054453683,116.07487329644651
Ex Department 2,249,2019,45,230.86058184515392,95.25339234323687
Ex Department 2,249,2019,46,243.48978984947155,99.46457611146513
Ex Department 2,249,2019,47,341.55864219960785,140.61624477565815
Ex Department 2,249,2019,48,208.29548031013425,91.7819188659918
Ex Department 2,249,2019,49,178.90480562621423,83.84261975341965
Ex Department 2,249,2019,50,233.82102477312685,82.77243593242532
Ex Department 2,249,2019,51,252.59395382066518,113.69312717994802
Ex Department 2,249,2019,52,320.6659519610246,124.62595646239191
Ex Department 2,250,2019,1,313.96000000000004,102.0
Ex Department 2,250,2019,2,325.12,104.0
Ex Department 2,250,2019,3,327.96999999999997,119.0
Ex Department 2,250,2019,4,399.65,135.0
Ex Department 2,250,2019,5,375.15999999999997,124.0
Ex Department 2,250,2019,6,330.76,118.0
Ex Department 2,250,2019,7,328.81000000000006,119.0
Ex Department 2,250,2019,8,422.63,137.0
Ex Department 2,250,2019,9,307.19000000000005,101.0
Ex Department 2,250,2019,10,371.75700000000006,121.45
Ex Department 2,250,2019,11,401.46835,128.7225
Ex Department 2,250,2019,12,446.65076750000003,150.208625
Ex Department 2,250,2019,13,368.779805875,117.16905625
Ex Department 2,250,2019,14,381.52279616875,126.4275090625
Ex Department 2,250,2019,15,351.3779359771875,127.548884515625
Ex Department 2,250,2019,16,355.5953327760469,126.47632874140625
Ex Department 2,250,2019,17,415.9590994148493,155.75014517847657
Ex Department 2,250,2019,18,444.2855543855917,169.23765243740038
Ex Department 2,250,2019,19,224.31933210487125,90.9495350592704
Ex Department 2,250,2019,20,429.47379871011486,138.99701181223392
Ex Department 2,250,2019,21,597.9849886456205,198.69686240284562
Ex Department 2,250,2019,22,421.4107380779016,161.6817055229879
Ex Department 2,250,2019,23,315.0882749817966,119.6657907991373
Ex Department 2,250,2019,24,142.0081887308865,56.49908033909417
Ex Department 2,250,2019,25,212.8065981674308,97.12403435604888
Ex Department 2,250,2019,26,357.8169280758025,147.38023607385134
Ex Department 2,250,2019,27,339.0972744795925,113.19924787754388
Ex Department 2,250,2019,28,380.51763820357223,143.30921027142108
Ex Department 2,250,2019,29,356.7435201137507,133.07467078499212
Ex Department 2,250,2019,30,371.43869611943836,125.72840432424174
Ex Department 2,250,2019,31,496.99628092541025,170.79232454045382
Ex Department 2,250,2019,32,454.02767747168065,156.8958157674765
Ex Department 2,250,2019,33,314.0205229702647,120.93017530585034
Ex Department 2,250,2019,34,377.703558825028,129.91823125864286
Ex Department 2,250,2019,35,340.06059695784194,125.89276736845001
Ex Department 2,250,2019,36,429.3557300068746,149.80996151109125
Ex Department 2,250,2019,37,497.739749868416,178.7766431495755
Ex Department 2,250,2019,38,294.0477823910943,107.72796804813045
Ex Department 2,250,2019,39,320.44189379136947,107.75248382866695
Ex Department 2,250,2019,40,395.8295218756944,144.74263126713677
Ex Department 2,250,2019,41,294.25630803397337,113.72991223988193
Ex Department 2,250,2019,42,483.9268740033909,129.73156473173373
Ex Department 2,250,2019,43,367.15568079966545,125.73405769217104
Ex Department 2,250,2019,44,226.3535510905589,78.63747103682272
Ex Department 2,250,2019,45,209.9173192085425,75.49439057170915
Ex Department 2,250,2019,46,254.1533552605981,91.46290838249216
Ex Department 2,250,2019,47,349.14867661983783,122.5170419979242
Ex Department 2,250,2019,48,291.4252467268502,93.58293170394322
Ex Department 2,250,2019,49,325.703127153014,118.64661777556933
Ex Department 2,250,2019,50,290.4091075049772,100.72521512509819
Ex Department 2,250,2019,51,254.4921280742541,91.725055665141
Ex Department 2,250,2019,52,454.84542043169637,136.72169222137535
Ex Department 2,251,2019,1,272.47,99.0
Ex Department 2,251,2019,2,279.67,105.0
Ex Department 2,251,2019,3,218.68,88.0
Ex Department 2,251,2019,4,324.5,112.0
Ex Department 2,251,2019,5,249.44,106.0
Ex Department 2,251,2019,6,290.12,116.0
Ex Department 2,251,2019,7,303.35999999999996,104.0
Ex Department 2,251,2019,8,280.02,100.0
Ex Department 2,251,2019,9,216.73999999999998,108.0
Ex Department 2,251,2019,10,348.3405,123.15
Ex Department 2,251,2019,11,394.28652500000004,137.9075
Ex Department 2,251,2019,12,318.61035125,119.002875
Ex Department 2,251,2019,13,293.3328688125,113.90301875
Ex Department 2,251,2019,14,321.21201225312495,117.9481696875
Ex Department 2,251,2019,15,354.89411286578127,140.895578171875
Ex Department 2,251,2019,16,332.9608185090703,133.04035708046877
Ex Department 2,251,2019,17,386.9703594345238,152.2423749344922
Ex Department 2,251,2019,18,454.04887740625,161.4544936812168
Ex Department 2,251,2019,19,360.34932127656253,148.52721836527763
Ex Department 2,251,2019,20,412.7067873403907,139.2535792835415
Ex Department 2,251,2019,21,595.5891267074102,199.1162582477186
Ex Department 2,251,2019,22,437.5660830427807,180.72207116010452
Ex Department 2,251,2019,23,496.93538719491966,193.95817471810975
Ex Department 2,251,2019,24,386.8451565546657,161.25608345401525
Ex Department 2,251,2019,25,438.72241438239894,168.918887626716
Ex Department 2,251,2019,26,469.3285351015189,177.3148320080518
Ex Department 2,251,2019,27,579.6734618565949,225.5305736084544
Ex Department 2,251,2019,28,409.08413494942465,168.00710228887712
Ex Department 2,251,2019,29,520.1853416968959,183.90745740332096
Ex Department 2,251,2019,30,481.6146087817406,184.502830273487
Ex Department 2,251,2019,31,450.3813142208276,177.57047178716138
Ex Department 2,251,2019,32,456.26155368186915,169.60362037651944
Ex Department 2,251,2019,33,407.29261380346253,151.6336576453454
Ex Department 2,251,2019,34,435.30160105301064,160.72018959011268
Ex Department 2,251,2019,35,447.93508049300493,168.85879058524333
Ex Department 2,251,2019,36,408.13312887436615,167.95695120591174
Ex Department 2,251,2019,37,378.66024439263083,152.0527809121839
Ex Department 2,251,2019,38,469.96123864053624,179.14330121106846
Ex Department 2,251,2019,39,346.3018567022506,142.12774158756105
Ex Department 2,251,2019,40,369.499983473535,140.05776774867522
Ex Department 2,251,2019,41,355.4686432801922,139.9979771719319
Ex Department 2,251,2019,42,400.8431191088313,151.99206311814257
Ex Department 2,251,2019,43,336.41347091213385,130.00556271604447
Ex Department 2,251,2019,44,344.5663750979945,129.0079321159412
Ex Department 2,251,2019,45,334.761936025161,116.9455245490375
Ex Department 2,251,2019,46,358.89241210729915,122.94685639515357
Ex Department 2,251,2019,47,339.1296059575881,131.92845761450866
Ex Department 2,251,2019,48,293.9769131626377,107.89835181481138
Ex Department 2,251,2019,49,345.1055520732984,110.8929142911081
Ex Department 2,251,2019,50,297.6860625921185,99.89218713549745
Ex Department 2,251,2019,51,354.55913528263744,128.91165497859797
Ex Department 2,251,2019,52,526.1965263357279,161.9287141381698
Ex Department 2,252,2019,1,215.70999999999998,79.0
Ex Department 2,252,2019,2,223.67,73.0
Ex Department 2,252,2019,3,230.72,100.0
Ex Department 2,252,2019,4,253.07999999999998,102.0
Ex Department 2,252,2019,5,199.21999999999997,66.0
Ex Department 2,252,2019,6,212.31,77.0
Ex Department 2,252,2019,7,273.37,93.0
Ex Department 2,252,2019,8,250.42000000000002,96.0
Ex Department 2,252,2019,9,210.37,87.0
Ex Department 2,252,2019,10,296.9415000000001,106.6
Ex Department 2,252,2019,11,264.28957499999996,94.08
Ex Department 2,252,2019,12,399.43205375,144.184
Ex Department 2,252,2019,13,354.57565643749996,164.7932
Ex Department 2,252,2019,14,233.448439259375,90.58286
Ex Department 2,252,2019,15,306.0033612223438,131.412003
Ex Department 2,252,2019,16,321.6470292834609,141.93260315
Ex Department 2,252,2019,17,319.357880747634,121.4292333075
Ex Department 2,252,2019,18,371.76577478501565,155.700694972875
Ex Department 2,252,2019,19,387.2030635242664,149.48572972151874
Ex Department 2,252,2019,20,414.5972167004798,180.56001620759469
Ex Department 2,252,2019,21,317.2280775355037,134.5880170179744
Ex Department 2,252,2019,22,305.589981412279,131.46741786887316
Ex Department 2,252,2019,23,370.1314804828928,156.3907887623168
Ex Department 2,252,2019,24,315.82705450703753,121.51032820043264
Ex Department 2,252,2019,25,467.30690723238945,188.13584461045428
Ex Department 2,252,2019,26,405.4682525940089,179.542636840977
Ex Department 2,252,2019,27,433.75216522370937,171.26976868302583
Ex Department 2,252,2019,28,503.4122734848949,198.58325711717714
Ex Department 2,252,2019,29,522.3908871591395,182.51241997303597
Ex Department 2,252,2019,30,476.46993151709654,180.2880409716878
Ex Department 2,252,2019,31,428.4028530929514,161.22244302027218
Ex Department 2,252,2019,32,490.61301699759895,197.02956517128578
Ex Department 2,252,2019,33,438.38106515997885,175.87184342985006
Ex Department 2,252,2019,34,334.8608355961028,149.72577560134258
Ex Department 2,252,2019,35,356.4629554129392,147.5829213814097
Ex Department 2,252,2019,36,277.115435122469,107.44146730048018
Ex Department 2,252,2019,37,444.9438554144194,159.3669105080042
Ex Department 2,252,2019,38,367.7791541477587,119.3137943680294
Ex Department 2,252,2019,39,403.9368231158958,150.2944493377871
Ex Department 2,252,2019,40,328.9980110954773,132.23488531860053
Ex Department 2,252,2019,41,265.51705081522715,112.26862877415084
Ex Department 2,252,2019,42,325.2224994792134,118.35265936195965
Ex Department 2,252,2019,43,281.28112538256005,110.44692143661399
Ex Department 2,252,2019,44,260.12810762754344,98.49972807032884
Ex Department 2,252,2019,45,310.31466028356874,116.59919806382365
Ex Department 2,252,2019,46,284.25504793612765,88.72236573649212
Ex Department 2,252,2019,47,365.0538877032336,126.73135218126788
Ex Department 2,252,2019,48,226.9574738272098,87.65443135617998
Ex Department 2,252,2019,49,233.41473384432558,81.60799006813012
Ex Department 2,252,2019,50,174.52842617858485,65.61276857288483
Ex Department 2,252,2019,51,248.15135091165925,100.57900495294469
Ex Department 2,252,2019,52,343.28877580259467,108.54683304957831
Ex Department 2,253,2019,1,289.43,99.0
Ex Department 2,253,2019,2,312.86,126.0
Ex Department 2,253,2019,3,394.31999999999994,138.0
Ex Department 2,253,2019,4,323.59000000000003,121.0
Ex Department 2,253,2019,5,257.81,95.0
Ex Department 2,253,2019,6,237.51,89.0
Ex Department 2,253,2019,7,331.23,107.0
Ex Department 2,253,2019,8,262.11,91.0
Ex Department 2,253,2019,9,334.28999999999996,127.0
Ex Department 2,253,2019,10,408.0635,143.05
Ex Department 2,253,2019,11,404.354675,133.5025
Ex Department 2,253,2019,12,297.22440875,105.377625
Ex Department 2,253,2019,13,333.3456291875,141.09650625
Ex Department 2,253,2019,14,346.006410646875,114.85133156250001
Ex Department 2,253,2019,15,384.91673117921874,149.09389814062502
Ex Department 2,253,2019,16,489.8075677381797,179.54859304765625
Ex Department 2,253,2019,17,436.5739461250887,144.22602270003907
Ex Department 2,253,2019,18,486.2326434313431,179.437323835041
Ex Department 2,253,2019,19,340.70227560291033,136.20919002679307
Ex Department 2,253,2019,20,379.92688938305577,154.56964952813271
Ex Department 2,253,2019,21,404.2007338522086,169.74813200453934
Ex Department 2,253,2019,22,372.43927054481895,139.08553860476633
Ex Department 2,253,2019,23,477.40623407205993,190.23981553500465
Ex Department 2,253,2019,24,421.49854577566293,157.15180631175488
Ex Department 2,253,2019,25,374.7294730644461,157.00939662734262
Ex Department 2,253,2019,26,441.18744671766837,171.40986645870976
Ex Department 2,253,2019,27,495.26081905355187,197.38035978164524
Ex Department 2,253,2019,28,478.02936000622935,183.9993777707275
Ex Department 2,253,2019,29,415.3853280065409,150.8493466592639
Ex Department 2,253,2019,30,452.3930944068679,174.04181399222708
Ex Department 2,253,2019,31,334.84357412721124,130.99140469183843
Ex Department 2,253,2019,32,457.32301908357186,163.96584992643034
Ex Department 2,253,2019,33,486.3259496002505,189.94526117275186
Ex Department 2,253,2019,34,376.64996562088794,148.83769891888946
Ex Department 2,253,2019,35,411.9046433695886,146.78701728670893
Ex Department 2,253,2019,36,446.5545389791072,165.8216732440131
Ex Department 2,253,2019,37,536.2503875411534,164.88532725383095
Ex Department 2,253,2019,38,423.6177096119568,168.86829248152057
Ex Department 2,253,2019,39,385.2729629209874,146.83984091384454
Ex Department 2,253,2019,40,368.0094972868913,140.7713734581971
Ex Department 2,253,2019,41,265.439627682083,97.68145965470033
Ex Department 2,253,2019,42,355.41807237357676,130.62812603720838
Ex Department 2,253,2019,43,313.4150124650146,124.60525540883049
Ex Department 2,253,2019,44,251.78045138466246,87.62352740252177
Ex Department 2,253,2019,45,332.7975466651124,115.74711345706012
Ex Department 2,253,2019,46,346.2079503451458,141.883999298546
Ex Department 2,253,2019,47,335.7104755265196,120.9577059405378
Ex Department 2,253,2019,48,188.65145835016796,75.98657324848243
Ex Department 2,253,2019,49,291.7250632673649,106.93593302237018
Ex Department 2,253,2019,50,280.8930500304061,107.8402623405255
Ex Department 2,253,2019,51,340.45404781158305,125.83018475794042
Ex Department 2,253,2019,52,435.95807149580156,144.8221237612455
Ex Department 2,254,2019,1,286.69,95.0
Ex Department 2,254,2019,2,343.06999999999994,107.0
Ex Department 2,254,2019,3,351.39,109.0
Ex Department 2,254,2019,4,294.38,92.0
Ex Department 2,254,2019,5,271.24,82.0
Ex Department 2,254,2019,6,320.90999999999997,95.0
Ex Department 2,254,2019,7,330.3,108.0
Ex Department 2,254,2019,8,367.65999999999997,106.0
Ex Department 2,254,2019,9,224.92000000000002,74.0
Ex Department 2,254,2019,10,439.68300000000005,133.5
Ex Department 2,254,2019,11,331.90265,96.175
Ex Department 2,254,2019,12,384.5352825,119.48375
Ex Department 2,254,2019,13,339.760046625,126.3079375
Ex Department 2,254,2019,14,324.27504895625,120.623334375
Ex Department 2,254,2019,15,368.0073014040625,109.30450109375
Ex Department 2,254,2019,16,468.9921664742656,175.8197261484375
Ex Department 2,254,2019,17,320.2317747979789,105.76071245585938
Ex Department 2,254,2019,18,498.3473635378778,168.39874807865235
Ex Department 2,254,2019,19,364.3072317147717,135.56868548258495
Ex Department 2,254,2019,20,483.9065933005102,165.2471197567142
Ex Department 2,254,2019,21,422.9029229655358,140.6094757445499
Ex Department 2,254,2019,22,438.94206911381264,152.83994953177742
Ex Department 2,254,2019,23,446.73067256950327,168.58194700836628
Ex Department 2,254,2019,24,390.6942061979785,142.8110443587846
Ex Department 2,254,2019,25,481.21191650787733,170.80159657672382
Ex Department 2,254,2019,26,429.83401233327123,145.99167640556
Ex Department 2,254,2019,27,488.2347129499347,178.59126022583803
Ex Department 2,254,2019,28,426.19544859743155,138.6208232371299
Ex Department 2,254,2019,29,473.2387210273031,187.20186439898643
Ex Department 2,254,2019,30,473.14315707866825,146.51195761893575
Ex Department 2,254,2019,31,553.9826649326017,178.51255549988252
Ex Department 2,254,2019,32,523.5691656792318,185.47943327487664
Ex Department 2,254,2019,33,433.1093598381933,146.47921743862048
Ex Department 2,254,2019,34,471.88382549885296,150.4877814355515
Ex Department 2,254,2019,35,414.22476432598313,147.53100378857908
Ex Department 2,254,2019,36,332.8826374720792,116.49232892332054
Ex Department 2,254,2019,37,380.2396610219698,119.42595906206469
Ex Department 2,254,2019,38,340.11205533316945,111.35922139237496
Ex Department 2,254,2019,39,421.29778992293393,135.3572450580611
Ex Department 2,254,2019,40,481.9823178333421,152.3466730368349
Ex Department 2,254,2019,41,381.0626040599836,116.35165070084093
Ex Department 2,254,2019,42,386.8065881147061,106.33875944865548
Ex Department 2,254,2019,43,307.40881406475074,106.36369994449939
Ex Department 2,254,2019,44,236.20672113951312,82.35278759130604
Ex Department 2,254,2019,45,360.08984688658984,107.42987475293211
Ex Department 2,254,2019,46,208.88474340552548,66.46128866174253
Ex Department 2,254,2019,47,323.9507799591382,89.43476927455166
Ex Department 2,254,2019,48,302.4465833095984,95.37694472698733
Ex Department 2,254,2019,49,253.8006400452067,100.3647508014802
Ex Department 2,254,2019,50,266.3587359961019,76.4228951216049
Ex Department 2,254,2019,51,318.20551494197355,79.41844199673835
Ex Department 2,254,2019,52,348.00815744244215,100.41373632158114
Ex Department 2,255,2019,1,263.79,87.0
Ex Department 2,255,2019,2,309.4,96.0
Ex Department 2,255,2019,3,286.38,104.0
Ex Department 2,255,2019,4,297.88,108.0
Ex Department 2,255,2019,5,361.75,133.0
Ex Department 2,255,2019,6,289.95000000000005,113.0
Ex Department 2,255,2019,7,274.78,74.0
Ex Department 2,255,2019,8,281.63,100.0
Ex Department 2,255,2019,9,298.64,116.0
Ex Department 2,255,2019,10,393.61750000000006,126.5
Ex Department 2,255,2019,11,386.266875,116.525
Ex Department 2,255,2019,12,321.73421874999997,102.60125
Ex Department 2,255,2019,13,314.72192968749994,109.8813125
Ex Department 2,255,2019,14,378.381526171875,120.625378125
Ex Department 2,255,2019,15,379.8826024804687,141.10664703125
Ex Department 2,255,2019,16,464.7837326044921,172.7619793828125
Ex Department 2,255,2019,17,520.3944192347168,193.60007835195313
Ex Department 2,255,2019,18,584.9271401964527,224.7300822695508
Ex Department 2,255,2019,19,468.1849972062752,184.71658638302833
Ex Department 2,255,2019,20,371.35074706658895,150.60241570217974
Ex Department 2,255,2019,21,478.2272844199185,166.93253648728873
Ex Department 2,255,2019,22,468.9721486409144,167.72916331165317
Ex Department 2,255,2019,23,399.37725607296017,150.06562147723582
Ex Department 2,255,2019,24,523.6966188766081,181.8189025510976
Ex Department 2,255,2019,25,496.6169498204385,188.15984767865248
Ex Department 2,255,2019,26,499.4492973114604,189.91784006258513
Ex Department 2,255,2019,27,592.2837621770335,215.51373206571438
Ex Department 2,255,2019,28,592.2424502858852,223.1394186690001
Ex Department 2,255,2019,29,581.6415728001795,220.64638960245009
Ex Department 2,255,2019,30,530.7386514401884,210.0787090825726
Ex Department 2,255,2019,31,469.8232090121978,174.90764453670124
Ex Department 2,255,2019,32,474.01402571280767,181.8267767635363
Ex Department 2,255,2019,33,564.323016060948,180.83805310171311
Ex Department 2,255,2019,34,605.0615703796204,200.83589013179875
Ex Department 2,255,2019,35,561.9980725900077,201.8464157321387
Ex Department 2,255,2019,36,412.5563460954847,156.93340416718314
Ex Department 2,255,2019,37,484.2574767700343,156.04197540640166
Ex Department 2,255,2019,38,471.7886296468002,169.0640702591241
Ex Department 2,255,2019,39,498.3852041193176,193.13076965860276
Ex Department 2,255,2019,40,450.52271446496974,155.15147882238148
Ex Department 2,255,2019,41,411.07431283488876,143.17893197839157
